dim1,dim2,dim3,prompt
-1.248424,11.621567,1.7473023,"a hotel room with a bed, chair and ottoman"
0.3393632,10.327908,4.6552076,a motorcycle wheel with red spokes on a white background
-0.95681006,11.937545,2.2290452,a ladder leaning against a bookshelf in a room
1.3981917,12.044862,4.2374234,a close up of a usb drive on a white surface
0.032041397,11.548568,6.7557354,a black and white photo of a man wearing a hat
-1.4270984,12.285215,0.97409314,a living room with a chair and a window curtain
-0.45387083,13.226552,3.6428568,a glass jar with a label on it
-1.5804605,13.474202,4.051816,a cake sitting on top of a wooden table
-0.08354055,10.111262,4.7058234,a motorcycle is parked in a showroom
-1.5037296,13.668554,4.2567554,three decorated easter eggs sitting next to a basket
1.1270535,11.521082,4.3682084,three power invertors on a white background
0.8506069,12.918849,6.7441225,a woman in a white shirt and a green helmet
-0.993278,13.742536,4.699927,a counter with bottles of wine on it and a chair in front of it
-0.6778243,10.07205,4.872718,an orange and white classic car parked in a parking lot
-2.254176,9.239199,4.888903,a map of canada with the provincess highlighted
-1.093888,12.803183,1.6720668,a kitchen with a sink and a couch in it
-1.4586918,13.268123,4.070994,a knife sitting on top of a piece of wood
-1.2379903,13.009846,5.9144273,a woman is holding a fluffy cat on her lap
-1.4627352,11.838764,6.1935863,"a quote that says, you are worth the quiet moment you are worth the deeper breath you"
-1.8942703,10.324074,5.7108564,a large building with a cross on top of it
-2.306884,8.888899,4.704075,"a map of restaurants, bars, and shops"
-2.665813,11.585379,6.5810304,two people standing on a hill with a fire in the background
-1.2570952,11.682694,2.2088954,a baby's room with a crib and a chair
-0.36721992,13.468115,4.213564,a close up of a quilt on a table
0.4168411,13.176475,7.1444955,a woman in a pink and white dress and a woman in a pink and white dress
1.4001759,12.11835,4.390043,a close up of a rope on a white surface
0.0634848,10.167303,4.665515,a brown motorcycle parked on a white surface
-0.45572183,12.231601,3.4561508,"a blue, orange, and white cube ottoman"
-0.21979377,12.855711,5.490728,a blue sprock sprock sprock sprock sprock sprock sprock sprock sprock sprock sprock sp
-2.628452,11.954075,6.8026357,a screenshot of a person standing on a set of stairs
-0.23969786,11.985559,3.8305433,a white toilet sitting next to a white sink
-2.9287612,11.72472,5.2440877,a pump with a hose attached to it
1.1951358,11.68902,4.205921,a close up of a metal object on a white background
-1.3984461,13.686895,3.4930627,a white plate topped with crackers and a cheese ball
-2.4739912,11.419714,6.2286344,a man standing inside of a building under construction
-1.5248698,12.61633,5.24237,two dogs sitting on a couch in a living room
-1.1973087,11.537372,1.663832,a bedroom with a bunk bed and a chair
-1.6325442,12.481353,-0.14975369,a living room filled with furniture and a fire place
-0.8528431,11.530319,2.0497596,a bedroom scene with focus on the bed and dressers
-2.5227497,10.3903475,5.3210015,a large body of water with a city in the background
-2.4856415,11.766445,6.8973,a sign that says refugees are human beings
0.07201207,11.891674,3.981428,a white conservatory with a glass roof
-0.5907541,12.805889,5.694549,a man in a bow tie sitting at a table
-2.7093124,12.028583,5.6947055,a man standing on a dock playing a guitar
-0.26564574,12.786283,3.104365,a white and blue box with four drawers
1.611836,12.105642,5.2340918,a grey adidas running shoe on a white background
-0.38052157,12.994335,5.271656,a bottle of boss bottled cologne on a white background
-0.38928476,11.645638,2.2429307,a gray couch with pillows on top of it
-1.1044716,13.672103,4.6266975,three glass jellys sitting on top of a table
1.4737943,12.736115,4.6409693,three pieces of jewelry on a white surface
-2.4941506,10.1609335,4.905807,a view of the earth from the international space station
-2.6797044,12.387264,6.2913604,two female cricket players walking on a field
-2.6461473,10.091427,4.963966,an aerial view of a campus surrounded by trees
-2.0614982,12.498481,6.2218175,a man holding two cans of beer up to his face
1.2184539,13.418771,7.0333223,a woman in white tights and fishnet stockings
-0.49420106,13.215708,3.7476592,a glass jar with a picture inside of it
0.9216809,13.298929,7.034223,a woman wearing a black and gold dress
1.0173732,12.9926195,7.043213,a girl in a maroon shirt playing a clarinet
0.24251679,13.100762,7.2509885,a woman wearing a dusty pink bridesmaid dress
0.20636708,12.585917,5.393984,a close up of a statue of a dog with a butterfly on it's wing
0.60418004,11.553158,5.1322117,the experis manpower group logo
-2.901545,11.977326,5.8187428,a group of men standing on top of a boat
-0.1985562,13.603301,3.2237432,a store filled with lots of different types of cleaning products
-3.2957308,11.734628,5.2529054,a bunch of boats that are sitting in the water
1.2332629,12.970395,6.922242,a woman in a white shirt and beige pants
-2.819342,12.381149,6.987372,a group of people standing around a turkey
0.32900712,10.881742,5.593613,a close up of a cell phone connected to a usb cable
0.6642429,12.987936,4.8861275,a close up of a ring with a skull on it
-2.2195055,10.073614,5.377364,an artist's rendering of a building on a city street
-2.43365,7.3815417,4.162034,a graph that shows the number of people in the city
-0.96511215,13.576966,3.76935,a close up of a bowl of crackers
-2.713515,12.612152,6.7765946,a group of people cutting a ribbon in a room
-1.7623503,10.937682,4.7838655,a house that is in the grass
-0.12861255,10.855568,6.531059,a black and white photo of a mountain range
-2.0567718,10.229832,5.774863,a large stone building with a clock tower on top of it
-1.9540625,12.418401,2.125176,a patio with chairs and a table in front of a house
0.7461374,11.518935,4.0161486,a black and white baby crib on a white background
-1.6725144,13.654659,4.059805,a bag of koongs chewy treats sitting on a table
-3.0584342,10.266829,4.979821,a large jetliner sitting on top of an airport tarmac
-2.090157,12.366342,6.332614,a man standing in front of a barrel of beer
-2.6787744,12.44093,6.3928337,a group of people that are playing guitars
-1.0766004,12.759119,1.7347258,a bathroom with a sink and a toilet
-0.8973942,13.769578,5.080153,a pair of sunglasses sitting on top of a table
-1.5461541,12.396972,0.8657517,a living room with a couch and a window
-0.29761466,11.82275,6.257444,a painting of a man in a black hat
1.1917088,11.636185,4.4724026,clear plastic tubes on a blue background
0.08273115,13.39214,7.4115043,a woman in a white lingerie posing for a picture
-1.0616236,11.528699,1.663061,a bedroom with a bed and a closet
0.45382193,12.753968,5.561388,a rubber duck with a red and yellow checkered tie on it's neck
-2.0385275,13.026473,5.3837605,a group of people sitting around a living room
-0.03370897,11.320471,6.707347,a black and white photo of a man standing next to a car
-0.5576142,13.378332,4.3131776,a close up of a bunch of flowers on a table
0.48512897,13.32893,4.7292194,a close up of a person holding a button
-0.95563084,11.138123,1.6855952,a bed room with a neatly made bed and a flat screen tv
0.052534465,12.168288,5.5631294,a poster for a concert with a monster face on it
-1.3285222,12.9782915,7.1284175,a woman standing in front of a brick wall
-1.6367048,12.447734,0.77744293,a living room with a couch and a table
-2.2047164,9.991077,5.4489074,a street at night with a tower in the background
-0.50128835,12.949749,4.591608,a carved box with flowers and birds on it
0.2578863,10.84076,5.4254913,a close up of a computer motherboard with a cable connected to it
-0.99520916,10.958007,5.8852715,a screenshot of a number of reviews on a website
-0.3528424,10.0675955,4.7528977,a black bmw suv parked in front of a lake
-1.2382861,13.478988,3.509823,a table set with white plates and silverware
-1.2663795,11.520405,1.6003832,a bedroom with a bunk bed and a desk
-2.205965,12.147643,6.8041134,a police officer standing in front of a statue
1.2011987,11.601673,4.183627,a close up of a metal object on a white background
-0.9608985,13.95415,4.3795576,a machine that has a lot of bottles on it
-0.048547324,12.546217,4.9522324,a dinosaur skull mounted on a brick wall
0.81863624,12.903192,5.211964,a hand holding a small purple elephant on a gold chain
-1.4874042,13.597009,3.8958066,three pieces of chocolate with an egg on top
0.94638085,12.602428,5.0911555,a leather strap with a blue and white design on it
-2.587587,11.937113,7.079311,a group of people holding up signs at a protest
-0.2451472,12.870392,3.419765,a kitchen faucet with a metal handle
-2.4840848,12.962549,6.5163813,a man and a woman working out in a gym
-1.5987457,12.390151,0.1750364,a living room filled with furniture and a christmas tree
-0.60858554,9.987541,4.8570547,a row of white vans parked in a parking lot
-0.92534125,11.607977,1.6539098,a bedroom with a large bed and a large window
-0.72047627,12.783901,6.6818743,a comic page with a woman talking to a man
-1.3374761,12.491574,5.0609217,a man sitting on top of a chair in front of a green curtain
-1.9437472,13.743645,5.576306,a couple of clamps sitting next to each other
-0.7948513,13.343034,4.479172,a vase of pink roses sitting on a table
-1.287527,11.474662,1.604597,a hotel room with a large bed and a desk
-1.4327487,13.619564,3.4973195,a white bowl filled with black beans and tofu
0.52203536,13.235874,7.352695,a woman with long hair wearing a white top
-1.6108418,12.353648,-0.78302276,a living room filled with furniture and a flat screen tv
1.1707196,12.047699,4.4576497,a close up of a bracelet on a white background
-1.4250877,13.655709,3.5339935,a package of lasagna lasagna lasagna
-1.367781,13.541194,3.6665378,a white bowl filled with food on top of a wooden table
-0.6214982,12.871698,4.617602,a crocheted potted plant with purple flowers
0.6698951,13.211116,7.1267867,a woman wearing a colorful kimono
-2.239176,9.194338,4.881263,a map of the kubera cave area
-0.2798941,11.304092,6.4561853,a black and white photo of a man sitting on a couch
-0.12505224,13.671819,3.7869453,a rollo hanging bag with various items in it
-1.0687187,13.234636,7.059811,a woman holding a baby in her arms
1.2896875,11.91303,4.203276,a camera lens on a white background
-1.6638901,12.462571,-0.12995635,a living room filled with furniture and a fire place
1.5760657,12.8741665,6.159427,a pair of pink and black sandals
-2.6961641,12.25475,7.0621715,a group of people standing in front of tents
-2.0145354,10.204402,5.8444343,a paper model of a castle with a clock tower
-0.117480695,13.167654,7.264764,a woman in a white dress standing on a red carpet
-0.09328276,13.303868,3.6599321,a pile of different colored saddle covers
-1.2349092,10.177534,4.9369693,a building with a map on it and a parking lot in front of it
0.58646053,11.520236,5.1160707,the rv ribble valley business awards logo
-2.270782,9.084781,4.8234115,an old map of the united states
-0.8827175,13.270195,6.6777353,a woman and a child are painting a bus
-0.25147942,13.449105,3.7881815,a black case with a pair of scissors in it
0.41187093,12.568518,5.502793,a birthday card with a butterfly on it
-0.12886658,10.795269,6.5994964,a black and white photo of a city street
-1.2613711,13.0023365,6.8542933,a man and a woman standing on a red carpet
-1.4129145,13.683059,3.5394132,a white plate topped with a salad on top of a table
-0.7209204,12.406631,3.9341466,a doll sitting on top of a white plate
1.6760709,12.978966,5.176349,a pair of red earrings on a black background
-1.3493193,11.555604,1.6331415,"a bedroom with a bed, desk and a chair"
0.5912159,13.215348,4.9670935,a wedding ring sitting on top of a feather
0.19385512,10.353088,4.816075,a close up of the front of a motorcycle
0.48587516,11.1083975,5.7134485,a person holding a cell phone in their hand
1.4335742,12.139145,4.2491603,a machine that is on a white surface
-1.6597463,12.459729,-0.1203461,a living room filled with furniture and a fire place
-2.4880464,7.230637,4.239227,a bar chart showing the number of bitcoins in bitcoin futures
-0.35502428,13.112409,2.8001022,a metal storage cabinet with several shelves
0.10548624,11.59967,6.8937063,a black and white photo of a man in a suit
-0.9417899,11.907356,4.7257423,a red couch sitting in front of a brick wall
0.53019154,13.016507,6.425379,a woman wearing a virtual reality headset and headphones
0.96766204,11.321695,4.30244,a silver car on a white background
-3.2210639,11.674115,5.362637,a large boat traveling across a large body of water
0.4997511,11.103464,5.6846595,a close up of a cell phone on a pole
-1.1371652,13.216489,7.1001315,a woman holding a child in her arms
0.6892688,13.231243,7.0922046,a woman with long brown hair wearing a necklace
-1.665734,12.46722,-0.11214931,a living room filled with furniture and a wooden floor
-2.3888485,11.961971,7.005954,two men shaking hands in front of flags
-1.6071521,11.241628,4.620977,a christmas tree with a heart on top of it
1.1528378,13.353397,6.969606,a woman wearing a black dress and heels
1.2363554,13.255026,6.937627,a woman wearing a black blouse and leather pants
-1.5177308,13.776323,4.481462,a black blender sitting on top of a counter
1.2668927,11.625288,4.2133856,a close up of a metal object on a white background
-1.4931613,13.613674,5.0148234,three pieces of soap sitting on top of each other
-2.4008524,7.396177,4.1596937,a line graph showing the number of covidid cases
-1.6185777,13.84365,4.600051,a machine that is sitting on top of a table
-1.7726494,13.011606,4.456769,a group of chairs sitting in a circle on top of a wooden floor
-1.9108039,12.923809,7.2754393,a group of women standing next to each other in front of a window
-2.1047094,7.6292334,4.0679398,a green line graph with a green arrow
1.0699877,12.701939,6.7438297,a man in a blue shirt holding a sword
-2.2691748,12.268484,6.777604,a man in a military uniform standing in front of a group of people
-1.8395891,13.173483,4.8306684,a group of people sitting around a wooden table
-2.5463448,7.3374777,4.2276278,a bar chart showing the number of business segments
-2.0355613,12.90453,7.229104,two women standing next to each other in front of a fence
-1.5593476,13.783499,3.5401793,a white plate topped with cupcakes covered in caramel
-0.7015648,13.197613,4.4619527,a vase filled with lots of flowers on top of a table
0.041096356,13.360616,7.2637343,a woman in a green bodysuit posing for a picture
-2.0399187,11.807497,6.55765,a zombie holding a gun in a room
-0.62304205,12.668803,2.6531467,a bookshelf filled with lots of books in a library
0.3621543,13.326385,4.7985497,a person placing a piece of a puzzle
-2.2858965,10.755783,5.1422405,a river running through a lush green field
-0.60968333,11.808541,5.8776035,a painting of a house on the cover of a magazine
-0.4203129,13.568382,4.183158,a close up of a revolver on a table
1.5144416,12.443306,5.5488153,a close up of a pair of shorts
-1.1116401,12.815206,5.74833,a drawing of a woman sitting on a chair
-1.7946986,11.217812,5.0499086,this is a computer rendering of a house
-1.9481128,13.773923,5.6142745,two amps sitting next to each other on a gray surface
1.2065138,12.246456,4.0716763,a sony mirrorless camera with a 32 - 70mm lens next to it
-0.2970617,11.323734,5.8173885,an advertisement for the auto stop safety razor
-0.55221283,11.923671,5.881647,a book cover of the ringed castle
1.2599063,12.186727,4.0964746,a camera is shown with all of its accessories
