dim1,dim2,dim3,prompt
28.460854,4.3740263,-5.3995247,a bedroom scene with focus on the bed and dressers
-2.2364576,22.322712,-15.544829,a large body of water with a city in the background
17.52042,6.46291,-13.572541,a sign that says refugees are human beings
23.804379,4.163571,5.3553886,a white conservatory with a glass roof
-1.9658611,-0.20441969,10.816208,a man in a bow tie sitting at a table
-7.277327,23.824219,17.918636,a man standing on a dock playing a guitar
-1.677033,-1.5568725,-3.522246,a white and blue box with four drawers
-28.042286,-21.952501,-0.13487352,a grey adidas running shoe on a white background
-28.64139,-16.204504,-2.082439,a bottle of boss bottled cologne on a white background
33.533726,-10.022954,3.3237286,a gray couch with pillows on top of it
-1.0449983,-5.317418,-15.771973,three glass jellys sitting on top of a table
-29.511675,-5.126616,-6.6850595,three pieces of jewelry on a white surface
1.7442297,33.25127,-17.647326,a view of the earth from the international space station
5.270117,14.089537,26.782408,two female cricket players walking on a field
1.297053,33.004436,-12.078444,an aerial view of a campus surrounded by trees
-15.513441,19.889193,21.850046,a man holding two cans of beer up to his face
-11.87718,-5.0054536,9.569579,a woman in white tights and fishnet stockings
-7.4305553,-2.0420802,-29.463108,a glass jar with a picture inside of it
-14.511588,-3.5305052,20.499048,a woman wearing a black and gold dress
-17.774187,-12.858432,21.03161,a girl in a maroon shirt playing a clarinet
-14.740254,-16.60946,10.70023,a woman wearing a dusty pink bridesmaid dress
-16.434507,12.984855,-15.900585,a close up of a statue of a dog with a butterfly on it's wing
8.028419,37.683777,-6.9577208,the experis manpower group logo
3.9533465,12.194054,11.766286,a group of men standing on top of a boat
18.879383,-4.1943116,-13.251956,a store filled with lots of different types of cleaning products
-0.99248874,20.900433,-21.830072,a bunch of boats that are sitting in the water
-23.44445,-0.5632744,15.996691,a woman in a white shirt and beige pants
14.089332,13.277591,9.541188,a group of people standing around a turkey
-21.381035,-1.8323687,-19.485163,a close up of a cell phone connected to a usb cable
-24.579391,-2.681912,-8.4331665,a close up of a ring with a skull on it
15.42835,24.10736,-6.957576,an artist's rendering of a building on a city street
24.09624,22.565168,-17.447723,a graph that shows the number of people in the city
-7.9217567,-17.813072,-19.757563,a close up of a bowl of crackers
18.6915,8.747821,14.508564,a group of people cutting a ribbon in a room
10.992929,9.268291,-7.215189,a house that is in the grass
-8.909217,10.033524,2.6566164,a black and white photo of a mountain range
5.1945224,26.89867,1.1432788,a large stone building with a clock tower on top of it
8.423638,-0.71161854,0.29438174,a patio with chairs and a table in front of a house
-24.279305,-19.563011,-2.4441614,a black and white baby crib on a white background
-0.5380586,-19.027605,-3.4066057,a bag of koongs chewy treats sitting on a table
-5.633136,32.11893,-18.497442,a large jetliner sitting on top of an airport tarmac
-13.040505,20.762516,22.069347,a man standing in front of a barrel of beer
18.919134,19.388933,7.8437676,a group of people that are playing guitars
24.94875,-20.158228,-7.8465543,a bathroom with a sink and a toilet
1.1221008,-8.486899,-20.703253,a pair of sunglasses sitting on top of a table
24.352427,-6.3474674,3.5702324,a living room with a couch and a window
-7.2449546,8.465583,14.461417,a painting of a man in a black hat
-37.25564,-3.2439222,2.5604467,clear plastic tubes on a blue background
-17.025045,-2.5534,10.799823,a woman in a white lingerie posing for a picture
26.558626,-2.0947568,-10.928824,a bedroom with a bed and a closet
-9.11895,-19.551378,8.166924,a rubber duck with a red and yellow checkered tie on it's neck
13.290544,4.8876185,8.29256,a group of people sitting around a living room
-5.0352483,5.674379,8.357476,a black and white photo of a man standing next to a car
-9.012872,-12.351521,-5.209227,a close up of a bunch of flowers on a table
-18.041475,3.1608815,-7.1757083,a close up of a person holding a button
33.38403,1.1307741,-6.23358,a bed room with a neatly made bed and a flat screen tv
16.47744,14.775152,-28.484907,a poster for a concert with a monster face on it
-5.9207344,4.9713736,20.593876,a woman standing in front of a brick wall
24.808985,-10.014118,4.6352158,a living room with a couch and a table
1.6358958,25.497034,-4.9333243,a street at night with a tower in the background
-2.5612352,-8.670717,-3.6935217,a carved box with flowers and birds on it
-21.874651,-4.554493,-20.564367,a close up of a computer motherboard with a cable connected to it
20.746807,15.276314,-19.538227,a screenshot of a number of reviews on a website
-13.81633,-31.564949,3.5383127,a black bmw suv parked in front of a lake
1.1820863,-28.42652,-11.043519,a table set with white plates and silverware
25.51917,-8.582596,-7.477356,a bedroom with a bunk bed and a desk
-3.8225563,13.175377,19.409235,a police officer standing in front of a statue
-26.136879,-16.290798,-9.6957,a close up of a metal object on a white background
13.456407,-1.6475325,-18.184917,a machine that has a lot of bottles on it
-2.5242426,6.3894916,-6.2087145,a dinosaur skull mounted on a brick wall
-19.265734,-1.5523907,2.508141,a hand holding a small purple elephant on a gold chain
1.1277999,-17.815401,-23.395891,three pieces of chocolate with an egg on top
-31.354595,-2.8859386,2.7402532,a leather strap with a blue and white design on it
5.3431683,25.210514,15.587361,a group of people holding up signs at a protest
-19.576544,-9.296635,-29.536367,a kitchen faucet with a metal handle
13.964179,11.134026,27.994364,a man and a woman working out in a gym
31.13073,-0.8532752,12.898823,a living room filled with furniture and a christmas tree
-16.257858,24.935701,3.5606139,a row of white vans parked in a parking lot
27.19223,2.1584985,-2.0352242,a bedroom with a large bed and a large window
25.925215,21.490038,24.397133,a comic page with a woman talking to a man
1.3020467,-7.9607925,21.84019,a man sitting on top of a chair in front of a green curtain
0.70769686,6.6929755,-17.974808,a couple of clamps sitting next to each other
-8.290766,-13.432426,-0.5775365,a vase of pink roses sitting on a table
27.649475,-4.8781614,-2.1698537,a hotel room with a large bed and a desk
-4.013221,-20.400122,-9.120229,a white bowl filled with black beans and tofu
-18.932554,1.3350435,14.307664,a woman with long hair wearing a white top
23.821903,-3.9772964,9.360315,a living room filled with furniture and a flat screen tv
-22.334303,-10.502998,-9.930464,a close up of a bracelet on a white background
16.30412,-7.220051,-24.646662,a package of lasagna lasagna lasagna
-2.0752618,-21.58294,-11.453394,a white bowl filled with food on top of a wooden table
-12.7479725,-8.012902,2.2345717,a crocheted potted plant with purple flowers
-8.045954,-2.3753989,27.692383,a woman wearing a colorful kimono
10.504115,30.06392,-15.583194,a map of the kubera cave area
-2.1018894,2.040308,5.646964,a black and white photo of a man sitting on a couch
-22.522266,-10.637918,5.439382,a rollo hanging bag with various items in it
-11.183438,8.02734,31.463066,a woman holding a baby in her arms
-28.610426,-11.272031,-14.111669,a camera lens on a white background
27.324787,-8.550456,13.507932,a living room filled with furniture and a fire place
-21.923214,-18.90587,11.204653,a pair of pink and black sandals
5.4784317,20.658936,17.435493,a group of people standing in front of tents
5.054385,30.782145,-0.80525655,a paper model of a castle with a clock tower
-12.310149,2.2676234,19.348808,a woman in a white dress standing on a red carpet
2.1278641,-23.981358,-0.16822033,a pile of different colored saddle covers
7.171694,19.55123,-4.102537,a building with a map on it and a parking lot in front of it
11.659906,37.362072,-8.458179,the rv ribble valley business awards logo
15.400003,26.804054,-18.483078,an old map of the united states
11.072991,12.708071,31.974636,a woman and a child are painting a bus
-6.959716,-2.6658223,-12.533051,a black case with a pair of scissors in it
-1.1757224,-17.545937,-32.843567,a birthday card with a butterfly on it
-6.8073754,15.02511,1.0455333,a black and white photo of a city street
9.691244,23.331501,27.882862,a man and a woman standing on a red carpet
-3.2713609,-21.95183,-14.393454,a white plate topped with a salad on top of a table
-5.3651123,-24.789526,-12.554705,a doll sitting on top of a white plate
-28.53124,10.374142,4.4597926,a pair of red earrings on a black background
26.886105,-5.189549,-7.258099,"a bedroom with a bed, desk and a chair"
-19.24221,-3.9591901,-5.6548967,a wedding ring sitting on top of a feather
-13.061975,5.863882,-21.63782,a close up of the front of a motorcycle
-21.909433,5.80135,-12.745554,a person holding a cell phone in their hand
10.983149,-0.00859634,-16.869362,a machine that is on a white surface
31.912193,-5.9287424,13.451904,a living room filled with furniture and a fire place
26.244566,33.60335,-16.683418,a bar chart showing the number of bitcoins in bitcoin futures
9.403213,-19.792215,-2.364269,a metal storage cabinet with several shelves
-8.798237,4.8338003,9.262883,a black and white photo of a man in a suit
2.7603478,-20.053003,13.70753,a red couch sitting in front of a brick wall
-17.575516,8.690663,22.511585,a woman wearing a virtual reality headset and headphones
-21.983221,-22.559502,-7.1810665,a silver car on a white background
-6.29228,21.400501,-22.70534,a large boat traveling across a large body of water
-18.593164,-0.09586578,-18.633432,a close up of a cell phone on a pole
-10.370628,6.0784607,30.511951,a woman holding a child in her arms
-20.853065,2.2348714,9.928593,a woman with long brown hair wearing a necklace
28.572475,-2.3475075,8.379621,a living room filled with furniture and a wooden floor
9.269927,27.48908,21.917013,two men shaking hands in front of flags
7.3916216,-10.065902,-28.296328,a christmas tree with a heart on top of it
-12.745137,-5.082477,16.676846,a woman wearing a black dress and heels
-21.61372,-3.8973565,21.54316,a woman wearing a black blouse and leather pants
-9.745068,-21.409523,-4.782439,a black blender sitting on top of a counter
-25.730618,-13.478543,-9.99366,a close up of a metal object on a white background
3.4778857,-16.809479,-25.974249,three pieces of soap sitting on top of each other
26.878426,23.276417,-21.55336,a line graph showing the number of covidid cases
7.6626115,-3.8517573,-16.330605,a machine that is sitting on top of a table
10.205811,-0.678554,7.814399,a group of chairs sitting in a circle on top of a wooden floor
2.0114176,15.759659,20.412426,a group of women standing next to each other in front of a window
30.412565,19.921783,-19.128149,a green line graph with a green arrow
-29.151167,2.4017527,23.791452,a man in a blue shirt holding a sword
-7.2007775,14.746486,15.666125,a man in a military uniform standing in front of a group of people
9.814131,1.9841207,11.070699,a group of people sitting around a wooden table
29.998678,28.575832,-20.182829,a bar chart showing the number of business segments
3.0406024,16.882626,23.881992,two women standing next to each other in front of a fence
0.9252985,-20.65199,-18.452684,a white plate topped with cupcakes covered in caramel
-7.283212,-12.37719,-3.059866,a vase filled with lots of flowers on top of a table
-17.631655,-6.5139637,27.312683,a woman in a green bodysuit posing for a picture
24.653429,11.5739765,17.692617,a zombie holding a gun in a room
21.22776,-7.2347918,-14.034893,a bookshelf filled with lots of books in a library
-17.77624,7.2447553,-12.898547,a person placing a piece of a puzzle
-8.026264,23.37966,-9.26128,a river running through a lush green field
10.641699,13.49419,-27.222542,a painting of a house on the cover of a magazine
-6.7709866,-10.50661,-21.92886,a close up of a revolver on a table
-11.906086,6.6719522,-17.763834,a close up of a pair of shorts
4.0735106,-3.6403592,20.13807,a drawing of a woman sitting on a chair
16.475035,19.048117,-5.952889,this is a computer rendering of a house
-1.9108934,-8.147132,-31.68483,two amps sitting next to each other on a gray surface
-32.083603,-6.567032,-18.818392,a sony mirrorless camera with a 32 - 70mm lens next to it
-19.246597,-7.959365,-32.94292,an advertisement for the auto stop safety razor
12.318337,10.121857,-27.951118,a book cover of the ringed castle
-30.861095,-8.856476,-22.115963,a camera is shown with all of its accessories
